price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,age,renovated
409950.0,4,3.0,2430,7163,2.0,0,0,3,8,2430,0,47.3558,-122.01299999999999,2430,6028,15,0
625000.0,3,2.0,1880,4000,1.0,0,2,3,8,1280,600,47.6375,-122.391,1920,4000,68,0
304950.0,3,1.75,1350,9000,1.0,0,0,3,7,1350,0,47.4487,-121.773,1370,9500,31,0
381500.0,2,2.0,2160,35183,1.0,0,0,3,9,2160,0,47.312,-122.115,2450,34992,33,0
215000.0,3,1.75,1430,13399,1.0,0,0,4,7,900,530,47.4787,-122.275,1720,6415,72,0
345000.0,5,1.75,2840,12870,2.0,0,2,4,7,2840,0,47.4961,-122.235,2170,9612,93,0
363000.0,3,0.75,2510,20000,2.0,0,0,4,7,2510,0,47.2871,-122.287,2130,20000,57,0
240000.0,3,1.0,1690,20063,1.5,0,0,4,7,1690,0,47.3556,-122.294,1700,15899,105,0
548050.0,2,2.0,1930,5479,1.0,0,0,3,8,1930,0,47.7054,-122.01100000000001,1900,5479,13,0
314000.0,2,1.0,720,4920,1.0,0,0,3,6,720,0,47.5352,-122.37100000000001,670,4920,77,0
800000.0,4,2.5,2990,16809,2.0,0,0,3,11,2990,0,47.7123,-122.073,3340,18752,28,0
400000.0,5,1.75,2300,6720,2.0,0,0,3,7,2300,0,47.528,-122.32,1200,6000,113,0
247000.0,1,1.0,460,4120,1.0,0,0,3,4,460,0,47.4868,-122.199,990,4120,81,0
540000.0,2,1.75,1240,4120,1.0,0,0,4,7,890,350,47.6689,-122.314,1640,3740,112,0
410000.0,4,2.5,1900,15123,2.0,0,0,3,8,1900,0,47.5015,-121.772,1900,16477,23,0
525000.0,3,1.75,2120,9146,1.0,0,0,3,8,1260,860,47.6475,-122.064,2040,10485,37,0
820000.0,4,2.5,2440,5737,2.0,0,0,4,8,1700,740,47.6472,-122.367,2020,5543,89,0
1250000.0,4,2.25,3300,15375,1.5,0,3,3,8,2820,480,47.526,-122.225,3250,15375,85,1
244000.0,2,1.0,1180,10200,1.0,0,0,4,7,1180,0,47.4358,-122.336,1330,10200,63,0
275000.0,1,1.0,520,4800,1.0,0,0,3,5,520,0,47.5533,-122.363,800,4960,88,0
577000.0,2,1.75,2070,23160,1.0,0,0,3,7,1260,810,47.6551,-122.39399999999999,1690,5458,72,0
446950.0,5,2.5,2250,7945,1.0,0,0,4,7,1360,890,47.7316,-122.221,1820,7866,41,0
457000.0,3,2.5,2050,5694,2.0,0,2,3,8,2050,0,47.5331,-121.855,2680,7187,14,0
320000.0,4,1.5,1310,137214,1.5,0,0,4,7,1310,0,47.361999999999995,-122.316,1310,9450,92,0
210000.0,3,1.5,1250,9484,1.0,0,0,4,7,1250,0,47.3675,-122.147,1320,9600,49,0
220000.0,4,2.5,2130,9100,1.0,0,0,3,8,1290,840,47.3815,-122.169,1770,7700,40,0
589000.0,3,2.0,2250,8800,1.0,0,0,4,7,1250,1000,47.5737,-122.40899999999999,2250,4800,93,0
435000.0,4,2.0,1880,3840,1.0,0,0,3,7,970,910,47.5929,-122.303,1670,1820,114,0
375000.0,3,1.0,1520,10798,1.0,0,0,3,7,1520,0,47.7635,-122.262,1670,9876,65,0
1740000.0,4,3.5,4010,9654,2.0,0,0,3,10,4010,0,47.5891,-122.2,1870,9873,11,0
545000.0,2,1.75,1660,5581,1.0,0,0,3,8,1660,0,47.713,-122.03299999999999,1670,4871,13,0
970000.0,3,2.25,3400,10000,2.0,0,0,3,10,3400,0,47.6846,-122.28399999999999,1860,5100,35,0
705000.0,2,1.75,2320,6755,1.0,0,0,5,8,1380,940,47.6398,-122.40299999999999,1990,5000,72,0
915557.0,5,3.25,3740,11536,2.0,0,0,4,9,2540,1200,47.5599,-122.10799999999999,2920,11258,34,0
259000.0,4,1.5,1810,9000,1.5,0,0,3,7,1810,0,47.4911,-122.322,1520,9780,58,0
1700000.0,2,2.25,3170,3000,2.0,0,2,5,10,1990,1180,47.6291,-122.351,2980,5061,118,0
427000.0,3,1.75,1680,8610,1.0,0,0,4,7,1290,390,47.7246,-122.17299999999999,1640,8809,49,0
390000.0,2,1.0,930,3100,1.0,0,0,3,6,930,0,47.5943,-122.302,1670,3800,107,0
363000.0,3,2.5,2390,8000,2.0,0,0,3,8,2390,0,47.3895,-122.154,2070,7585,23,0
612000.0,4,2.5,2680,3626,1.5,0,3,4,7,1680,1000,47.6727,-122.361,1950,4500,90,0
380000.0,4,1.75,1790,10186,1.0,0,0,4,8,1790,0,47.7769,-122.376,1790,9142,53,0
230000.0,4,3.0,1680,6003,1.0,0,0,3,7,1150,530,47.2885,-122.21799999999999,1820,6207,21,0
580000.0,3,1.75,1570,2600,1.5,0,0,4,8,1570,0,47.6867,-122.37,1490,4000,87,0
770000.0,3,1.0,2230,3200,2.0,0,2,3,8,1630,600,47.6334,-122.35600000000001,2280,5400,100,0
207200.0,4,2.0,1260,8400,1.0,0,0,3,6,1260,0,47.1946,-122.0,1120,8400,27,0
525000.0,3,2.0,1790,11430,1.0,0,0,3,7,1190,600,47.6319,-122.035,1700,12114,33,0
925000.0,3,2.5,2440,7419,1.0,0,0,3,7,1520,920,47.6857,-122.334,2440,4880,57,0
883000.0,4,2.25,2410,4000,2.0,0,0,5,8,1650,760,47.6727,-122.316,1820,4000,108,0
455000.0,4,2.5,1780,2992,2.0,0,0,3,7,1780,0,47.7633,-122.149,1610,2961,15,0
343500.0,3,2.5,1900,5194,2.0,0,0,3,7,1900,0,47.4391,-122.117,2230,5194,14,0
244000.0,2,1.0,960,8450,1.0,0,0,5,6,960,0,47.755,-122.316,1090,8450,68,0
397000.0,3,1.75,1640,11730,1.0,0,0,5,7,1640,0,47.7351,-122.189,1640,7770,51,0
180500.0,2,1.0,850,5000,1.0,0,0,3,6,850,0,47.3817,-122.314,1160,5000,42,0
310000.0,3,2.75,2150,6576,1.0,0,0,4,7,1900,250,47.7539,-122.30799999999999,2150,9071,92,0
315000.0,4,2.5,2780,3969,2.0,0,0,3,7,2780,0,47.3992,-122.164,2260,4160,13,0
718000.0,3,1.0,1030,4958,1.0,0,0,5,7,1030,0,47.6647,-122.277,2230,6987,66,0
279950.0,3,1.75,1930,7267,1.0,0,0,4,7,1330,600,47.3217,-122.205,1600,7698,41,0
689000.0,3,2.5,2080,9612,1.0,0,3,4,8,1700,380,47.7293,-122.28299999999999,2560,10202,78,0
828000.0,4,2.5,3520,9901,2.0,0,0,3,10,3520,0,47.6084,-122.01100000000001,3490,9667,20,0
150000.0,2,1.0,890,8100,1.0,0,0,3,6,890,0,47.4839,-122.34,1260,8100,76,0
505400.0,3,1.75,1640,3400,1.0,0,0,4,7,930,710,47.6694,-122.3,1380,3750,92,0
1680000.0,5,3.25,4860,23723,2.0,0,2,4,11,3820,1040,47.5767,-122.215,4040,13860,29,0
217450.0,3,1.0,1040,5000,1.0,0,0,3,7,1040,0,47.5122,-122.35799999999999,1440,5000,59,0
677000.0,4,2.5,2820,4174,2.0,0,0,3,9,2820,0,47.7112,-122.226,2560,4853,14,0
361000.0,2,2.5,1320,48787,1.0,0,0,3,8,1320,0,47.5157,-121.92399999999999,1830,155073,14,0
620000.0,3,2.5,2590,7237,2.0,0,0,3,8,2590,0,47.7113,-122.309,1670,7648,14,0
176000.0,3,2.25,1540,5449,1.0,0,0,2,7,1180,360,47.29,-122.35799999999999,1460,6740,29,0
330000.0,3,1.0,960,7218,1.0,0,0,4,7,960,0,47.7278,-122.226,1580,9104,49,0
290000.0,3,2.5,1190,8175,1.0,0,0,3,7,1190,0,47.4556,-122.20299999999999,2230,9520,32,0
711000.0,4,2.5,2770,9532,2.0,0,0,4,9,2770,0,47.5688,-122.012,2770,9219,30,0
295000.0,3,1.75,1060,8100,2.0,0,0,4,7,1060,0,47.3617,-122.04700000000001,1410,8100,35,0
1100000.0,5,3.25,4010,12110,2.0,0,0,3,11,4010,0,47.5228,-122.15100000000001,4010,12334,15,0
257500.0,3,2.0,1140,7078,1.0,0,0,4,7,1140,0,47.4057,-122.185,1460,7078,27,0
240000.0,4,1.0,1910,16320,1.5,0,0,3,6,1910,0,47.5151,-122.366,1380,9000,84,0
645000.0,4,2.5,2340,8955,2.0,0,0,3,9,2340,0,47.6283,-122.02600000000001,2340,8955,28,0
499000.0,2,1.75,1170,2400,1.0,0,0,4,7,740,430,47.6653,-122.333,1570,3919,115,0
321000.0,3,1.0,1290,9526,1.5,0,0,3,7,1290,0,47.7111,-122.213,1290,9508,57,0
449000.0,3,2.5,1810,1658,3.0,0,0,3,8,1810,0,47.6955,-122.376,1470,1585,20,0
515000.0,3,2.5,1820,5280,1.0,0,0,4,7,910,910,47.6892,-122.375,1600,4820,69,0
456000.0,4,1.5,2220,12385,1.0,0,0,3,8,1270,950,47.6734,-122.185,2030,8831,40,0
865000.0,3,3.75,3830,219106,2.0,0,0,3,9,3830,0,47.5432,-121.95200000000001,2440,219106,41,1
515500.0,4,2.5,2920,7700,2.0,0,0,3,9,2920,0,47.7351,-121.975,2920,8943,15,0
576925.0,4,2.5,2630,6100,2.0,0,0,3,8,2630,0,47.7735,-122.167,2360,5765,14,0
243000.0,3,1.75,1320,10416,1.0,0,0,3,7,1320,0,47.3902,-122.208,1670,7991,22,0
253400.0,3,2.0,1400,8640,1.0,0,0,5,7,1400,0,47.3182,-122.319,1270,9375,50,0
292000.0,3,2.5,1600,3580,2.0,0,0,3,7,1600,0,47.4939,-122.26100000000001,2020,4327,18,0
271500.0,3,2.5,1490,8005,1.0,0,0,3,7,1090,400,47.4359,-122.165,1880,7905,42,0
765000.0,2,2.5,2170,6750,1.0,0,0,3,8,2170,0,47.7115,-122.014,2150,6074,6,0
375000.0,3,3.25,1280,1730,2.0,0,0,3,8,1090,190,47.7032,-122.36,1280,2121,13,0
382880.0,3,2.0,1620,9566,1.0,0,0,4,7,1620,0,47.474,-122.146,1660,10011,50,0
852500.0,3,2.5,2630,10100,1.0,0,0,4,9,1580,1050,47.5638,-122.15299999999999,2400,9700,51,0
475000.0,3,1.5,1240,8738,1.0,0,0,3,7,1240,0,47.5849,-122.17,1440,9344,59,0
462000.0,3,1.75,1300,2580,1.0,0,0,5,7,820,480,47.674,-122.319,1180,2820,99,0
762400.0,3,1.75,2430,14607,1.0,0,1,3,8,1230,1200,47.5588,-122.211,2750,17425,69,1
330000.0,4,1.5,1890,7540,1.0,0,0,4,7,1890,0,47.7534,-122.318,1890,8515,51,0
473000.0,3,2.25,1890,12236,1.0,0,0,3,8,1890,0,47.6232,-122.04700000000001,2390,12323,40,0
550000.0,3,1.5,2440,7200,1.0,0,0,3,7,2440,0,47.5604,-122.274,1920,6900,69,0
449500.0,3,2.25,1780,7280,1.0,0,2,3,7,1340,440,47.723,-122.215,2060,7280,46,0
744000.0,4,2.75,2830,13059,2.0,0,0,3,10,2830,0,47.595,-121.986,3840,11596,20,0
700000.0,4,2.0,2490,4700,1.0,0,0,4,7,1690,800,47.5254,-122.39200000000001,2240,5000,66,0
511100.0,4,2.5,1560,12220,1.5,0,0,4,7,1560,0,47.5287,-122.053,1920,12220,53,0
317950.0,3,2.5,1980,4500,2.0,0,0,3,7,1980,0,47.3671,-122.113,2200,4500,6,0
542950.0,3,2.5,2070,39768,2.0,0,0,3,8,2070,0,47.7696,-122.036,2740,44866,30,0
490000.0,3,1.75,1490,11360,1.0,0,0,3,8,1490,0,47.5896,-122.12,2350,10320,43,0
760000.0,4,3.5,3090,4060,2.0,0,0,3,8,2420,670,47.5733,-122.287,1720,4080,26,0
475000.0,3,2.25,1580,8659,1.0,0,0,4,7,1220,360,47.7599,-122.215,1970,9650,57,0
1700000.0,5,4.5,5190,23716,2.0,0,2,3,11,3390,1800,47.5846,-122.223,4460,22748,31,1
435000.0,3,2.75,2692,6197,2.0,0,0,3,9,2692,0,47.3569,-122.20200000000001,2336,5700,11,0
399000.0,3,2.5,1740,3690,2.0,0,0,3,8,1740,0,47.5345,-121.867,2100,4944,18,0
627000.0,3,2.0,1940,3800,1.0,0,0,4,7,1050,890,47.6842,-122.309,1700,3800,91,0
346500.0,4,2.5,2150,5100,1.5,0,0,3,7,1290,860,47.5338,-122.36,1920,5100,27,0
412000.0,3,1.5,1320,8000,1.0,0,0,3,7,1320,0,47.6027,-122.12200000000001,1720,8100,61,0
845000.0,4,2.5,3360,40471,2.0,0,0,4,10,3360,0,47.742,-122.035,3150,36823,24,0
373000.0,3,1.75,1850,9655,1.0,0,0,3,7,1100,750,47.7358,-122.319,1480,8683,59,0
725000.0,4,2.25,2880,8882,2.0,0,0,4,8,2480,400,47.6999,-122.28399999999999,2460,9610,53,0
376000.0,6,2.5,2420,11662,1.0,0,2,4,7,1420,1000,47.4459,-122.27799999999999,1630,11662,53,0
552500.0,3,1.0,2020,4120,1.5,0,0,4,7,1520,500,47.5514,-122.271,1200,4635,89,0
365000.0,5,2.0,2280,19000,1.5,0,0,3,6,2280,0,47.4683,-122.359,1790,11800,94,0
700000.0,4,2.5,3010,46173,2.0,0,0,3,9,3010,0,47.6471,-121.964,2590,49222,22,0
315000.0,4,2.25,2550,9736,1.0,0,0,4,8,2550,0,47.3193,-122.212,1770,9686,51,0
262500.0,4,2.0,1540,5110,1.0,0,0,3,7,1540,0,47.5164,-122.26799999999999,1540,5110,61,0
660000.0,3,2.25,2280,6150,2.0,0,2,3,8,2280,0,47.5423,-122.385,1920,6150,34,0
340000.0,4,2.5,2450,6941,2.0,0,0,3,7,2450,0,47.4006,-122.162,3300,6941,12,0
660500.0,5,2.5,2950,5500,1.5,0,0,5,7,1720,1230,47.5785,-122.29299999999999,2200,5000,100,0
280000.0,1,1.0,690,1950,1.0,0,0,3,6,690,0,47.6849,-122.374,1650,4864,90,0
267000.0,1,1.0,800,2480,1.0,0,0,4,6,800,0,47.5581,-122.316,1490,4650,99,0
230000.0,2,1.0,1470,25661,1.5,0,0,3,4,1470,0,47.4878,-122.13,1670,43301,86,0
417000.0,3,2.25,1840,11403,2.0,0,0,3,8,1840,0,47.4862,-121.79700000000001,2150,11403,25,0
252000.0,3,1.0,1170,9730,1.0,0,0,3,7,1170,0,47.4562,-122.196,1680,10125,50,1
791000.0,5,1.75,2344,4800,1.5,0,0,4,7,1544,800,47.6537,-122.335,1770,4200,97,0
415000.0,1,1.0,1230,3774,1.0,0,0,4,6,830,400,47.6886,-122.354,1300,3774,94,0
339000.0,3,1.75,1150,13278,1.0,0,0,5,7,1150,0,47.6384,-121.969,1560,12400,52,0
158000.0,3,1.0,1140,10477,1.0,0,0,3,6,1140,0,47.4874,-122.306,1190,9750,76,0
535000.0,3,1.0,1660,5100,1.0,0,0,3,7,1260,400,47.5323,-122.383,1230,5100,61,0
818900.0,3,1.0,1080,4120,1.0,0,0,3,7,980,100,47.6771,-122.319,1280,3090,99,0
550000.0,4,2.0,1720,4000,1.0,0,0,3,7,1420,300,47.6651,-122.285,1350,1281,68,0
240000.0,2,1.0,590,8717,1.0,0,0,3,6,590,0,47.7343,-122.335,1370,6760,65,0
590000.0,3,3.25,1290,1230,2.0,0,2,3,9,1090,200,47.6367,-122.37,1710,1797,10,0
369300.0,3,1.5,1480,21320,1.0,0,0,4,7,1480,0,47.5234,-122.04299999999999,1850,17825,51,0
510000.0,4,2.5,2600,118666,1.0,0,0,3,7,1400,1200,47.54,-121.97,2440,131116,37,0
542500.0,3,2.5,2040,10086,2.0,0,0,3,8,2040,0,47.678999999999995,-122.113,1940,10272,31,0
262500.0,3,1.0,970,7854,1.0,0,0,4,7,970,0,47.4899,-122.185,1480,7800,38,0
900000.0,6,3.0,2620,4350,1.0,0,0,3,7,1760,860,47.678000000000004,-122.37299999999999,1760,4300,61,0
1100000.0,4,3.5,4560,41636,2.0,0,0,3,9,4170,390,47.5589,-122.116,2990,11381,23,0
368000.0,3,1.75,1750,14400,1.0,0,0,4,7,1750,0,47.4535,-122.361,2030,14400,67,0
825000.0,4,3.5,3620,6499,2.5,0,0,3,9,3620,0,47.7326,-122.36,2330,7200,15,1
343500.0,3,2.0,1660,7509,1.0,0,0,3,7,1660,0,47.4872,-122.14399999999999,2380,8598,16,0
273500.0,4,1.0,1360,6000,1.0,0,0,4,6,1020,340,47.4783,-122.285,1230,6000,74,0
1000000.0,3,2.5,2044,5610,2.0,0,0,4,9,2044,0,47.6791,-122.209,2440,5610,22,0
770000.0,5,3.0,2370,6000,1.5,0,2,3,8,1340,1030,47.6645,-122.35799999999999,1350,4500,92,1
400000.0,3,2.0,1170,3868,1.5,0,0,4,7,1170,0,47.5543,-122.29,1400,3800,93,0
225000.0,3,1.0,1660,7210,1.0,0,0,3,7,1100,560,47.3394,-122.281,1660,7245,55,0
345000.0,4,1.0,2020,18150,1.0,0,0,4,7,2020,0,47.739,-122.249,1530,11970,63,0
450000.0,3,2.5,2530,8116,2.0,0,0,3,8,2530,0,47.7597,-122.167,2280,8791,17,0
334850.0,2,1.0,870,5635,1.0,0,0,3,7,870,0,47.5676,-122.398,1310,5750,70,0
605000.0,5,3.0,3670,9600,1.0,0,1,3,8,1980,1690,47.5648,-122.316,1730,4933,63,0
760000.0,5,3.5,3180,14000,2.0,0,0,5,10,3180,0,47.5501,-122.12799999999999,3670,14450,21,0
390000.0,2,1.5,1870,12960,1.5,0,0,4,6,1350,520,47.5234,-122.288,1380,7800,92,0
488000.0,3,2.5,1940,5660,2.0,0,0,3,8,1940,0,47.7511,-122.17,2110,4581,17,0
3300000.0,3,3.25,4220,41300,1.0,1,4,4,11,2460,1760,47.6083,-122.11,3810,30401,60,1
1060000.0,5,4.5,4820,13165,2.0,0,0,4,11,3950,870,47.7295,-122.057,3880,13810,28,0
608000.0,3,2.0,2400,217800,2.0,0,0,3,8,1590,810,47.4166,-121.94,2340,207781,43,0
1390000.0,3,2.25,2930,6000,2.0,0,2,3,11,1920,1010,47.6301,-122.301,1870,5040,18,0
299950.0,2,1.0,800,3000,1.0,0,0,3,6,800,0,47.5602,-122.292,1640,3400,114,0
818000.0,3,3.25,2200,4800,2.0,0,2,3,7,1910,290,47.6551,-122.353,1410,4800,75,1
355000.0,3,2.5,2400,9701,1.0,0,0,3,9,2400,0,47.3081,-122.39200000000001,2400,8258,28,0
1860000.0,5,3.25,5570,9600,2.0,0,0,5,9,3860,1710,47.6708,-122.262,3170,10400,66,0
660000.0,3,3.25,1980,2850,3.0,0,0,3,7,1980,0,47.6597,-122.331,1630,4560,31,0
2370000.0,3,2.25,3530,17450,1.0,1,3,3,9,1840,1690,47.5358,-122.213,3530,17310,88,1
1210000.0,4,2.5,3430,35120,2.0,0,0,3,10,3430,0,47.6484,-122.182,3920,35230,34,0
255950.0,3,2.5,1720,3676,2.0,0,0,3,7,1720,0,47.4039,-122.18799999999999,1720,3510,26,0
475000.0,3,1.5,1930,11092,1.0,0,0,3,7,1500,430,47.63399999999999,-122.03299999999999,1230,10964,35,0
362950.0,4,1.75,2140,159865,1.0,0,0,4,7,1140,1000,47.4235,-122.21799999999999,1830,15569,58,0
452000.0,3,1.75,1110,9012,1.0,0,0,4,7,1110,0,47.6563,-122.131,1800,8679,52,0
315000.0,3,1.75,1970,8200,1.0,0,0,3,7,1270,700,47.4731,-122.32700000000001,1890,8348,54,0
330950.0,3,2.5,1630,2844,2.0,0,0,3,7,1630,0,47.5413,-122.288,1610,2582,15,0
535000.0,5,2.25,2520,49222,2.0,0,0,4,8,2520,0,47.4918,-122.064,2780,55321,40,0
479000.0,4,2.25,2270,9464,1.5,0,0,4,7,1520,750,47.5007,-122.359,1770,9464,78,0
340000.0,3,2.5,1212,1174,3.0,0,0,3,7,1212,0,47.7145,-122.311,1256,1226,14,0
312000.0,4,2.0,1890,8362,1.0,0,0,3,7,1890,0,47.4377,-122.279,1600,9257,52,0
305000.0,3,2.25,1370,6600,2.0,0,0,4,7,1370,0,47.3504,-122.035,1370,6600,25,0
270000.0,3,2.5,1770,7336,2.0,0,0,3,7,1770,0,47.3639,-122.185,1770,7349,22,0
529999.0,3,2.5,1710,1664,2.0,0,0,5,8,1300,410,47.6456,-122.383,1470,5400,15,0
587100.0,2,1.0,1190,6967,1.0,0,0,3,7,1190,0,47.5896,-122.243,1700,6968,72,0
459800.0,3,2.0,1690,16061,1.0,0,0,3,7,1690,0,47.6359,-122.035,1280,12436,34,0
451000.0,4,1.75,1680,7800,1.0,0,0,3,7,1330,350,47.6286,-122.118,1680,7210,52,0
2480000.0,3,3.25,4340,4947,2.0,0,3,3,11,3060,1280,47.6709,-122.406,1680,5250,25,0
525000.0,3,2.25,2040,435600,2.0,0,2,4,7,2040,0,47.2328,-121.945,2020,223027,35,0
250000.0,2,1.0,1110,26051,1.0,0,0,3,6,1110,0,47.4711,-122.291,2240,12255,67,0
475000.0,5,2.0,2040,6180,2.0,0,0,4,7,2040,0,47.5503,-122.28,1870,4365,110,0
235000.0,4,1.5,1920,11595,1.0,0,0,4,7,1920,0,47.2858,-122.212,1400,10550,56,0
230000.0,3,1.5,1330,9548,1.0,0,0,5,7,1330,0,47.3675,-122.11,1420,9548,51,0
581000.0,4,1.0,1630,2566,1.5,0,0,3,7,1630,0,47.6183,-122.3,1220,2314,97,0
415000.0,3,1.0,1520,9030,1.0,0,0,3,7,1520,0,47.586999999999996,-122.134,1470,8712,62,0
522500.0,3,1.0,1520,9030,1.0,0,0,3,7,1520,0,47.586999999999996,-122.134,1470,8712,62,0
383000.0,3,1.5,1340,7725,1.0,0,0,4,8,1340,0,47.5389,-122.17299999999999,1990,7725,51,0
315000.0,3,1.75,2500,8289,1.0,0,0,4,7,1250,1250,47.4973,-122.177,1710,8205,60,0
591000.0,3,2.0,1460,3600,2.0,0,0,3,7,1460,0,47.6123,-122.314,1590,1210,116,0
750000.0,4,2.25,3140,12150,2.0,0,0,3,9,3140,0,47.6361,-122.04700000000001,2370,12054,39,0
430000.0,3,1.75,2150,4333,1.0,0,0,3,7,1200,950,47.5537,-122.38799999999999,1480,6500,62,0
712000.0,4,2.5,3140,32336,1.5,0,0,3,10,3140,0,47.7412,-122.087,2340,19965,23,0
510000.0,3,2.5,2310,53578,1.0,0,0,4,8,1340,970,47.7677,-122.135,2660,49658,37,0
480000.0,2,1.0,710,4800,1.0,0,0,2,6,710,0,47.6212,-122.29799999999999,1480,1721,68,0
538000.0,3,1.0,1460,7200,1.0,0,0,3,7,1260,200,47.6875,-122.336,1430,4650,112,0
464000.0,2,2.75,730,5000,1.0,0,0,3,7,730,0,47.5381,-122.374,980,5000,89,0
476000.0,3,2.5,1440,3840,2.0,0,0,3,7,1440,0,47.6873,-122.04299999999999,1600,3131,17,0
349500.0,3,2.0,1130,16875,1.0,0,0,4,7,1130,0,47.7489,-122.3,1600,14300,71,0
270000.0,3,2.25,1810,8262,2.0,0,0,4,8,1810,0,47.2994,-122.37,1820,8262,37,0
740000.0,3,2.5,2710,18480,2.0,0,2,3,10,2000,710,47.7256,-122.259,2710,18077,40,0
395000.0,4,2.5,2740,8336,2.0,0,0,4,9,2740,0,47.3904,-122.176,2460,9189,28,0
498000.0,3,2.5,1690,4088,2.0,0,0,3,7,1690,0,47.6779,-122.03399999999999,1950,4088,14,0
339900.0,3,2.5,1470,4675,2.0,0,0,3,7,1470,0,47.5261,-121.82700000000001,1500,4385,19,0
539000.0,3,2.5,2830,9972,2.0,0,0,3,9,2830,0,47.7382,-121.975,3557,9159,12,0
400000.0,3,1.0,1410,9704,1.0,0,0,3,8,1140,270,47.6203,-122.036,1910,13639,35,0
225000.0,3,2.5,2170,11745,1.0,0,0,4,7,1410,760,47.4342,-122.17,1860,8643,51,0
330000.0,3,2.25,1340,4080,1.5,0,0,3,6,1170,170,47.5722,-122.291,1670,4080,111,0
1390000.0,3,3.0,2480,5500,2.0,0,3,3,10,1730,750,47.6466,-122.404,2950,5670,68,1
490000.0,3,2.75,1990,31200,1.0,0,0,3,8,1990,0,47.5544,-122.035,3120,29625,32,0
260000.0,4,2.75,2240,7200,1.0,0,0,3,7,1140,1100,47.3357,-122.275,1580,7416,51,0
469900.0,4,2.5,2990,8913,2.0,0,0,4,9,2990,0,47.4353,-122.15899999999999,2740,8030,27,0
493000.0,6,1.75,2120,3801,1.5,0,0,4,7,1220,900,47.6832,-122.311,1850,4181,93,0
740000.0,4,2.25,2920,46355,2.0,0,0,4,9,2920,0,47.568999999999996,-121.962,2310,184694,20,0
148900.0,4,1.75,1700,6000,1.0,0,0,3,7,1700,0,47.3252,-122.208,1280,6000,51,0
475000.0,2,2.5,1620,14467,2.0,0,0,3,7,1620,0,47.6306,-122.035,1470,13615,37,0
415000.0,2,1.0,760,4000,1.0,0,0,3,7,760,0,47.6896,-122.396,1520,4000,74,0
229500.0,3,1.0,1230,6000,1.0,0,0,4,7,1230,0,47.3256,-122.209,1240,6000,51,0
1360000.0,5,3.75,4960,13990,2.0,0,2,3,11,3760,1200,47.5491,-122.137,5200,18116,17,0
385000.0,4,2.5,2030,11375,1.0,0,0,3,7,1330,700,47.7765,-122.26100000000001,1500,9160,49,0
230000.0,3,2.25,1830,11331,1.0,0,0,3,7,1250,580,47.2899,-122.287,2240,16433,53,0
425000.0,2,1.0,970,2700,1.0,0,0,4,7,770,200,47.6852,-122.31200000000001,1570,3348,92,0
189900.0,2,1.0,1000,4179,1.0,0,0,5,5,1000,0,47.297,-122.227,1010,6327,104,0
238000.0,2,1.0,750,6480,1.0,0,0,3,6,750,0,47.5195,-122.35,1050,6390,75,0
968060.0,4,2.5,2620,16200,1.0,0,2,4,7,1570,1050,47.6623,-122.196,3050,11875,68,1
921000.0,4,1.5,2220,9496,1.0,0,0,4,7,1490,730,47.6233,-122.206,1800,8286,64,0
380000.0,5,1.75,3000,6000,1.0,0,0,5,7,1500,1500,47.492,-122.225,2230,7125,60,0
285000.0,1,1.0,1060,54846,1.0,1,4,3,5,1060,0,47.4716,-122.445,2258,31762,83,0
449000.0,4,2.5,1980,5400,2.0,0,0,3,8,1980,0,47.5182,-122.20700000000001,1980,5400,20,0
625000.0,4,1.0,1600,5500,1.5,0,0,4,7,1600,0,47.6983,-122.39299999999999,1900,5500,72,0
318989.0,4,2.25,2000,9000,1.0,0,0,4,8,2000,0,47.3125,-122.387,2190,8374,40,0
445000.0,3,1.5,1310,1266,2.0,0,0,3,8,1120,190,47.5663,-122.40799999999999,1310,1378,16,0
750000.0,3,1.0,1120,8549,1.0,0,0,3,7,1120,0,47.6294,-122.205,1440,8640,66,0
959000.0,3,2.5,3320,11875,1.0,0,0,5,10,3320,0,47.7212,-122.26,3730,11875,39,0
330000.0,3,2.5,2370,9102,2.0,0,0,3,9,2370,0,47.3067,-122.39399999999999,2530,9883,28,0
425000.0,2,1.5,830,1241,2.0,0,0,3,7,830,0,47.6363,-122.368,1610,2666,13,0
280000.0,3,1.0,940,7913,1.0,0,0,3,6,940,0,47.7657,-122.321,940,7913,70,0
476500.0,4,2.5,2250,50155,2.0,0,0,3,8,2250,0,47.449,-121.756,2040,57857,20,0
556000.0,3,2.25,2020,3600,2.0,0,0,3,8,2020,0,47.6678,-122.165,2070,3699,20,0
1860000.0,4,5.25,5240,320917,2.0,0,2,3,10,5240,0,47.5605,-121.905,1930,68824,12,0
637000.0,4,3.5,4083,68377,2.0,0,0,3,10,4083,0,47.3114,-122.262,2430,41382,13,0
405000.0,3,2.0,1450,6081,1.0,0,0,4,7,1450,0,47.7522,-122.27799999999999,1880,6000,49,0
397000.0,5,1.0,1170,6757,1.0,0,0,4,6,800,370,47.7332,-122.304,1590,6794,74,0
895990.0,4,2.75,3555,6565,2.0,0,0,3,9,3555,0,47.6847,-122.01700000000001,3625,5637,4,0
259000.0,3,2.0,1610,14046,2.0,0,0,3,7,1610,0,47.7704,-122.264,2410,9000,85,1
